sample Nr - Plot 0	Spannung / V - Plot 0
11401	0,243509
11402	0,242929
11403	0,244072
11404	0,245442
11405	0,246601
11406	0,248518
11407	0,250918
11408	0,253527
11409	0,257151
11410	0,259068
11411	0,262965
11412	0,266654
11413	0,26973
11414	0,273386
11415	0,276994
11416	0,28007
11417	0,282825
11418	0,284757
11419	0,287206
11420	0,288269
11421	0,289541
11422	0,28996
11423	0,290089
11424	0,289895
11425	0,288236
11426	0,28764
11427	0,285933
11428	0,28363
11429	0,280634
11430	0,277075
11431	0,274272
11432	0,271115
11433	0,267588
11434	0,264495
11435	0,260968
11436	0,258472
11437	0,255283
11438	0,252834
11439	0,250837
11440	0,24847
11441	0,247358
11442	0,246215
11443	0,245876
11444	0,246311
11445	0,246537
11446	0,248389
11447	0,248759
11448	0,250885
11449	0,253028
11450	0,255428
11451	0,25852
11452	0,261999
11453	0,265397
11454	0,268538
11455	0,27147
11456	0,275271
11457	0,277606
11458	0,28057
11459	0,282728
11460	0,284435
11461	0,286432
11462	0,288236
11463	0,288977
11464	0,288945
11465	0,288687
11466	0,289026
11467	0,286851
11468	0,286094
11469	0,283823
11470	0,281504
11471	0,279152
11472	0,27643
11473	0,274047
11474	0,270632
11475	0,267362
11476	0,264222
11477	0,261097
11478	0,258826
11479	0,255653
11480	0,253624
11481	0,251997
11482	0,250177
11483	0,249049
11484	0,24855
11485	0,248453
11486	0,248437
11487	0,248727
11488	0,250612
11489	0,251932
11490	0,253913
11491	0,256185
11492	0,25852
11493	0,261355
11494	0,263916
11495	0,266654
11496	0,269102
11497	0,272468
11498	0,275706
11499	0,277848
11500	0,280457
11501	0,282792
11502	0,284564
11503	0,285917
11504	0,286835
11505	0,287206
11506	0,287512
11507	0,287624
11508	0,28661
11509	0,285998
11510	0,284322
11511	0,282583
11512	0,2797
11513	0,277493
11514	0,2749
11515	0,272516
11516	0,269569
11517	0,266638
11518	0,264592
11519	0,261403
11520	0,259293
11521	0,256571
11522	0,254783
11523	0,252995
11524	0,251771
11525	0,251095
11526	0,250918
11527	0,250869
11528	0,251401
11529	0,251852
11530	0,25285
11531	0,254397
11532	0,256088
11533	0,257972
11534	0,259792
11535	0,263078
11536	0,265365
11537	0,268216
11538	0,270036
11539	0,273225
11540	0,275657
11541	0,27759
11542	0,280006
11543	0,281391
11544	0,282647
11545	0,284403
11546	0,285031
11547	0,285579
11548	0,285563
11549	0,285418
11550	0,284532
11551	0,283598
11552	0,281826
11553	0,280054
11554	0,277687
11555	0,275947
11556	0,273885
11557	0,271904
11558	0,269005
11559	0,266895
11560	0,264367
11561	0,261467
11562	0,259454
11563	0,257988
11564	0,256394
11565	0,254783
11566	0,253704
11567	0,25372
11568	0,252963
11569	0,252657
11570	0,253173
11571	0,253769
11572	0,255218
11573	0,256474
11574	0,258762
11575	0,259808
11576	0,262321
11577	0,264737
11578	0,266783
11579	0,269199
11580	0,271357
11581	0,273177
11582	0,275883
11583	0,277815
11584	0,279378
11585	0,281359
11586	0,282261
11587	0,283678
11588	0,283018
11589	0,283743
11590	0,283888
11591	0,283034
11592	0,282486
11593	0,281874
11594	0,280409
11595	0,27846
11596	0,277091
11597	0,275399
11598	0,273193
11599	0,270841
11600	0,269327
11601	0,266525
11602	0,264979
11603	0,263384
11604	0,261773
11605	0,259647
11606	0,258713
11607	0,257409
11608	0,256426
11609	0,256185
11610	0,255605
11611	0,255669
11612	0,256249
11613	0,256829
11614	0,258439
11615	0,258923
11616	0,260469
11617	0,261628
11618	0,263577
11619	0,265832
11620	0,267862
11621	0,269859
11622	0,271921
11623	0,274143
11624	0,275706
11625	0,276994
11626	0,278959
11627	0,279974
11628	0,280586
11629	0,281794
11630	0,282068
11631	0,282857
11632	0,282229
11633	0,281907
11634	0,281971
11635	0,279909
11636	0,279104
11637	0,277509
11638	0,276173
11639	0,274159
11640	0,272855
11641	0,271196
11642	0,268876
11643	0,266766
11644	0,265301
11645	0,26361
11646	0,262096
11647	0,260646
11648	0,259905
11649	0,259164
11650	0,258504
11651	0,257908
11652	0,257554
11653	0,257876
11654	0,257811
11655	0,258149
11656	0,259293
11657	0,260694
11658	0,261902
11659	0,263255
11660	0,264592
11661	0,267121
11662	0,268168
11663	0,269553
11664	0,271341
11665	0,272613
11666	0,274707
11667	0,275609
11668	0,277397
11669	0,278009
11670	0,279362
11671	0,279974
11672	0,279925
11673	0,280086
11674	0,279716
11675	0,279072
11676	0,279201
11677	0,277832
11678	0,277687
11679	0,276173
11680	0,274932
11681	0,273692
11682	0,271969
11683	0,270342
11684	0,26915
11685	0,267588
11686	0,266219
11687	0,264898
11688	0,263899
11689	0,262418
11690	0,261628
11691	0,260565
11692	0,259825
11693	0,259953
11694	0,260066
11695	0,259873
11696	0,260147
11697	0,260888
11698	0,26216
11699	0,261854
11700	0,263481
11701	0,264495
11702	0,265929
11703	0,267604
11704	0,269215
11705	0,270084
11706	0,271953
11707	0,272887
11708	0,275013
11709	0,275544
11710	0,276253
11711	0,277509
11712	0,277832
11713	0,278717
11714	0,278589
11715	0,279394
11716	0,279088
11717	0,27846
11718	0,277912
11719	0,277348
11720	0,276495
11721	0,276237
11722	0,27519
11723	0,273708
11724	0,27308
11725	0,271921
11726	0,269666
11727	0,268892
11728	0,267733
11729	0,266444
11730	0,265349
11731	0,264157
11732	0,264109
11733	0,263513
11734	0,262772
11735	0,263529
11736	0,26253
11737	0,262418
11738	0,26253
11739	0,262836
11740	0,263867
11741	0,26427
11742	0,265107
11743	0,266251
11744	0,267427
11745	0,268909
11746	0,269472
11747	0,27089
11748	0,271598
11749	0,272452
11750	0,274208
11751	0,274965
11752	0,275995
11753	0,276656
11754	0,277509
11755	0,27825
11756	0,278025
11757	0,278202
11758	0,278315
11759	0,277944
11760	0,277654
11761	0,27722
11762	0,277187
11763	0,276092
11764	0,275222
11765	0,274449
11766	0,273241
11767	0,272484
11768	0,270874
11769	0,270439
11770	0,269295
11771	0,268345
11772	0,267378
11773	0,266154
11774	0,265349
11775	0,265156
11776	0,264705
11777	0,264866
11778	0,263851
11779	0,264302
11780	0,264592
11781	0,265156
11782	0,265816
11783	0,265285
11784	0,266235
11785	0,266573
11786	0,267411
11787	0,268425
11788	0,269907
11789	0,270906
11790	0,272017
11791	0,272404
11792	0,273998
11793	0,27432
11794	0,275077
11795	0,276221
11796	0,276205
11797	0,276591
11798	0,277268
11799	0,277735
11800	0,277268
11801	0,277091
11802	0,277638
11803	0,277026
11804	0,27614
11805	0,275238
11806	0,274546
11807	0,274256
11808	0,272919
11809	0,272678
11810	0,271389
11811	0,270745
11812	0,268925
11813	0,26878
11814	0,268393
11815	0,267459
11816	0,266444
11817	0,265816
11818	0,265784
11819	0,265703
11820	0,264882
11821	0,265059
11822	0,264721
11823	0,264769
11824	0,265816
11825	0,26609
11826	0,266299
11827	0,267572
11828	0,267491
11829	0,268796
11830	0,269295
11831	0,269859
11832	0,270487
11833	0,270938
11834	0,272533
11835	0,272565
11836	0,274063
11837	0,274771
11838	0,274916
11839	0,276108
11840	0,275528
11841	0,276463
11842	0,276076
11843	0,275995
11844	0,276479
11845	0,275979
11846	0,27606
11847	0,275303
11848	0,275158
11849	0,274498
11850	0,273096
11851	0,272919
11852	0,272017
11853	0,271276
11854	0,270729
11855	0,269827
11856	0,269811
11857	0,268586
11858	0,267717
11859	0,266799
11860	0,266589
11861	0,266412
11862	0,265977
11863	0,265864
11864	0,265607
11865	0,265993
11866	0,266283
11867	0,266364
11868	0,266638
11869	0,266783
11870	0,267507
11871	0,268377
11872	0,269182
11873	0,269746
11874	0,27068
11875	0,270986
11876	0,272275
11877	0,272436
11878	0,27366
11879	0,274288
11880	0,274642
11881	0,275561
11882	0,276205
11883	0,276253
11884	0,276463
11885	0,276511
11886	0,27701
11887	0,275995
11888	0,276285
11889	0,275915
11890	0,275609
11891	0,275351
11892	0,274546
11893	0,274868
11894	0,273579
11895	0,27242
11896	0,271631
11897	0,270745
11898	0,271019
11899	0,269988
11900	0,269021
11901	0,268892
11902	0,267958
11903	0,267894
11904	0,267604
11905	0,267491
11906	0,266911
11907	0,266734
11908	0,267217
11909	0,267572
11910	0,267846
11911	0,268458
11912	0,268474
11913	0,269456
11914	0,269553
11915	0,27031
11916	0,270519
11917	0,271614
11918	0,272742
11919	0,273467
11920	0,274079
11921	0,274642
11922	0,275834
11923	0,276752
11924	0,276946
11925	0,276978
11926	0,277509
11927	0,277671
11928	0,277735
11929	0,27722
11930	0,277574
11931	0,277509
11932	0,276994
11933	0,276028
11934	0,275834
11935	0,276028
11936	0,274997
11937	0,274063
11938	0,273402
11939	0,272291
11940	0,271743
11941	0,271099
11942	0,270632
11943	0,269456
11944	0,268619
11945	0,268538
11946	0,267797
11947	0,26762
11948	0,267153
11949	0,267314
11950	0,267572
11951	0,26696
11952	0,267765
11953	0,267733
11954	0,268055
11955	0,268957
11956	0,269182
11957	0,270245
11958	0,270374
11959	0,271453
11960	0,272549
11961	0,27213
11962	0,273515
11963	0,273982
11964	0,274981
11965	0,276334
11966	0,276897
11967	0,276463
11968	0,277058
11969	0,277284
11970	0,277397
11971	0,277397
11972	0,277316
11973	0,277332
11974	0,276624
11975	0,276656
11976	0,276044
11977	0,275287
11978	0,27461
11979	0,273418
11980	0,272887
11981	0,271953
11982	0,271308
11983	0,270954
11984	0,270084
11985	0,26944
11986	0,269005
11987	0,269166
11988	0,268023
11989	0,267491
11990	0,266944
11991	0,267072
11992	0,266944
11993	0,267185
11994	0,267523
11995	0,268119
11996	0,267974
11997	0,269263
11998	0,269102
11999	0,270068
12000	0,270713
12001	0,271051
12002	0,272629
12003	0,272806
12004	0,274369
12005	0,274997
12006	0,275512
12007	0,276318
12008	0,276575
12009	0,277252
12010	0,277719
12011	0,277864
12012	0,27788
12013	0,278331
12014	0,278331
12015	0,278186
12016	0,277477
12017	0,277171
12018	0,276205
12019	0,276334
12020	0,275077
12021	0,274804
12022	0,273757
12023	0,27308
12024	0,272549
12025	0,271421
12026	0,271131
12027	0,269988
12028	0,268941
12029	0,268876
12030	0,2682
12031	0,268087
12032	0,26762
12033	0,267701
12034	0,267813
12035	0,266895
12036	0,267636
12037	0,267701
12038	0,268007
12039	0,268635
12040	0,269746
12041	0,271035
12042	0,271212
12043	0,272484
12044	0,273579
12045	0,273934
12046	0,274916
12047	0,274997
12048	0,276253
12049	0,276994
12050	0,277767
12051	0,278283
12052	0,27854
12053	0,278653
12054	0,278138
12055	0,278395
12056	0,279136
12057	0,278734
12058	0,27825
12059	0,277622
12060	0,277558
12061	0,277236
12062	0,276092
12063	0,275399
12064	0,274578
12065	0,27366
12066	0,272967
12067	0,272146
12068	0,271598
12069	0,270294
12070	0,270326
12071	0,269762
12072	0,268892
12073	0,268828
12074	0,268184
12075	0,267491
12076	0,268264
12077	0,268232
12078	0,26907
12079	0,268941
12080	0,26944
12081	0,270117
12082	0,270407
12083	0,271389
12084	0,271743
12085	0,272452
12086	0,273322
12087	0,274498
12088	0,275528
12089	0,276446
12090	0,277284
12091	0,277799
12092	0,278234
12093	0,27883
12094	0,279797
12095	0,279748
12096	0,279764
12097	0,27999
12098	0,280183
12099	0,279619
12100	0,279168
12101	0,277864
12102	0,277896
12103	0,277461
12104	0,276688
12105	0,27577
12106	0,275689
12107	0,273741
12108	0,274224
12109	0,272839
12110	0,271582
12111	0,27097
12112	0,270535
12113	0,269891
12114	0,27002
12115	0,269714
12116	0,268796
12117	0,269005
12118	0,268828
12119	0,268796
12120	0,268941
12121	0,26936
12122	0,269279
12123	0,270696
12124	0,271308
12125	0,272194
12126	0,272742
12127	0,273451
12128	0,274723
12129	0,275528
12130	0,27635
12131	0,277252
12132	0,277526
12133	0,278669
12134	0,279185
12135	0,279104
12136	0,279474
12137	0,279668
12138	0,279861
12139	0,279329
12140	0,279201
12141	0,279104
12142	0,279088
12143	0,278621
12144	0,277751
12145	0,277461
12146	0,276012
12147	0,275238
12148	0,274578
12149	0,273628
12150	0,272613
12151	0,271888
12152	0,27118
12153	0,270922
12154	0,269891
12155	0,270133
12156	0,268941
12157	0,268586
12158	0,268619
12159	0,26849
12160	0,26849
12161	0,269263
12162	0,269311
12163	0,269488
12164	0,269891
12165	0,270745
12166	0,271083
12167	0,271792
12168	0,27221
12169	0,273386
12170	0,274111
12171	0,275577
12172	0,27606
12173	0,276978
12174	0,277058
12175	0,277848
12176	0,278218
12177	0,278363
12178	0,278621
12179	0,278701
12180	0,278782
12181	0,278685
12182	0,279136
12183	0,278524
12184	0,277896
12185	0,277445
12186	0,27643
12187	0,276382
12188	0,275335
12189	0,274723
12190	0,27432
12191	0,272919
12192	0,272951
12193	0,271341
12194	0,270986
12195	0,270326
12196	0,269714
12197	0,269376
12198	0,269054
12199	0,269231
12200	0,268586
12201	0,268844
12202	0,269134
12203	0,269488
12204	0,269633
12205	0,270004
12206	0,269505
12207	0,271373
12208	0,272017
12209	0,273
12210	0,273563
12211	0,274514
12212	0,275416
12213	0,275931
12214	0,276463
12215	0,276704
12216	0,277848
12217	0,278299
12218	0,278605
12219	0,279491
12220	0,27912
12221	0,279249
12222	0,279072
12223	0,278766
12224	0,279635
12225	0,279329
12226	0,278105
12227	0,277558
12228	0,277364
12229	0,2773
12230	0,275689
12231	0,27548
12232	0,274385
12233	0,273451
12234	0,273032
12235	0,272758
12236	0,272194
12237	0,271147
12238	0,27118
12239	0,271051
12240	0,270197
12241	0,270165
12242	0,270213
12243	0,270197
12244	0,270439
12245	0,270374
12246	0,271035
12247	0,271631
12248	0,272146
12249	0,272774
12250	0,27366
12251	0,27424
12252	0,274868
12253	0,275609
12254	0,276672
12255	0,277252
12256	0,278395
12257	0,278895
12258	0,279136
12259	0,280167
12260	0,279458
12261	0,280215
12262	0,280119
12263	0,280328
12264	0,281053
12265	0,280006
12266	0,280328
12267	0,279233
12268	0,278685
12269	0,278782
12270	0,277977
12271	0,277236
12272	0,277058
12273	0,276446
12274	0,275222
12275	0,274723
12276	0,274401
12277	0,273386
12278	0,273241
12279	0,271759
12280	0,271872
12281	0,271486
12282	0,271421
12283	0,271582
12284	0,271598
12285	0,271147
12286	0,271953
12287	0,271502
12288	0,272436
12289	0,2725
12290	0,272742
12291	0,273982
12292	0,274723
12293	0,275432
12294	0,275641
12295	0,276656
12296	0,277574
12297	0,277864
12298	0,278492
12299	0,278846
12300	0,279442
12301	0,279909
12302	0,280038
12303	0,280618
12304	0,280586
12305	0,280876
12306	0,280312
12307	0,280103
12308	0,28028
12309	0,279523
12310	0,279104
12311	0,278911
12312	0,278444
12313	0,27788
12314	0,276978
12315	0,276752
12316	0,275625
12317	0,274755
12318	0,274884
12319	0,273902
12320	0,273467
12321	0,273322
12322	0,273128
12323	0,272871
12324	0,272371
12325	0,272694
12326	0,272065
12327	0,271614
12328	0,273064
12329	0,272839
12330	0,273096
12331	0,274079
12332	0,274884
12333	0,27606
12334	0,275432
12335	0,275995
12336	0,276543
12337	0,277252
12338	0,277703
12339	0,277558
12340	0,279362
12341	0,279217
12342	0,280183
12343	0,280344
12344	0,279845
12345	0,280409
12346	0,280602
12347	0,280779
12348	0,280618
12349	0,280119
12350	0,280296
12351	0,279217
12352	0,27904
12353	0,278428
12354	0,277848
12355	0,277783
12356	0,276785
12357	0,276157
12358	0,27585
12359	0,27548
12360	0,275142
12361	0,274256
12362	0,273982
12363	0,273225
12364	0,272774
12365	0,273273
12366	0,273112
12367	0,273032
12368	0,27329
12369	0,273386
12370	0,274417
12371	0,273724
12372	0,274014
12373	0,274401
12374	0,274626
12375	0,275673
12376	0,275834
12377	0,276849
12378	0,277187
12379	0,277944
12380	0,27825
12381	0,27825
12382	0,279088
12383	0,279201
12384	0,278975
12385	0,279619
12386	0,279958
12387	0,280602
12388	0,280086
12389	0,279861
12390	0,279893
12391	0,279474
12392	0,279249
12393	0,279394
12394	0,278701
12395	0,278428
12396	0,27759
12397	0,278009
12398	0,277236
12399	0,276511
12400	0,275899
12401	0,275512
12402	0,275255
12403	0,274594
12404	0,274465
12405	0,274208
12406	0,274192
12407	0,27453
12408	0,273757
12409	0,274111
12410	0,273628
12411	0,273612
12412	0,274916
12413	0,274868
12414	0,275641
12415	0,275544
12416	0,275931
12417	0,276543
12418	0,276962
12419	0,277397
12420	0,278089
12421	0,277703
12422	0,27825
12423	0,27912
12424	0,279539
12425	0,279668
12426	0,279716
12427	0,279136
12428	0,279523
12429	0,279958
12430	0,280006
12431	0,280312
12432	0,279813
12433	0,279523
12434	0,280103
12435	0,279007
12436	0,278605
12437	0,278105
12438	0,277912
12439	0,277364
12440	0,277107
12441	0,276527
12442	0,276237
12443	0,275673
12444	0,276076
12445	0,275448
12446	0,274836
12447	0,274932
12448	0,274691
12449	0,274578
12450	0,27453
12451	0,274417
12452	0,274449
12453	0,274884
12454	0,275206
12455	0,274836
12456	0,275738
12457	0,275238
12458	0,275738
12459	0,275995
12460	0,276301
12461	0,277171
12462	0,277058
12463	0,277574
12464	0,278476
12465	0,277574
12466	0,278846
12467	0,278701
12468	0,278943
12469	0,278701
12470	0,279023
12471	0,279217
12472	0,279056
12473	0,278959
12474	0,278959
12475	0,278444
12476	0,278299
12477	0,277815
12478	0,277944
12479	0,277606
12480	0,277654
12481	0,277075
12482	0,276672
12483	0,276446
12484	0,275963
12485	0,275593
12486	0,275834
12487	0,275319
12488	0,27511
12489	0,275077
12490	0,274578
12491	0,275496
12492	0,275174
12493	0,275287
12494	0,274836
12495	0,274707
12496	0,275496
12497	0,275899
12498	0,276237
12499	0,276285
12500	0,276318
12501	0,276511
12502	0,277203
12503	0,27722
12504	0,277187
12505	0,277461
12506	0,277912
12507	0,278524
12508	0,278444
12509	0,278734
12510	0,278508
12511	0,278589
12512	0,278927
12513	0,279362
12514	0,279233
12515	0,279088
12516	0,278395
12517	0,27883
12518	0,279023
12519	0,278331
12520	0,278363
12521	0,277864
12522	0,277348
12523	0,277638
12524	0,277461
12525	0,276897
12526	0,276881
12527	0,275963
12528	0,276849
12529	0,276012
12530	0,275963
12531	0,275335
12532	0,27577
12533	0,276205
12534	0,276044
12535	0,276366
12536	0,276012
12537	0,276398
12538	0,276801
12539	0,275947
12540	0,276769
12541	0,276946
12542	0,276575
12543	0,277107
12544	0,277735
12545	0,278025
12546	0,27759
12547	0,278299
12548	0,278798
12549	0,278411
12550	0,278911
12551	0,278637
12552	0,278814
12553	0,278798
12554	0,279168
12555	0,279136
12556	0,279023
12557	0,278701
12558	0,27817
12559	0,278572
12560	0,278041
12561	0,278927
12562	0,278428
12563	0,278331
12564	0,278524
12565	0,278701
12566	0,277574
12567	0,277848
12568	0,27759
12569	0,277123
12570	0,277364
12571	0,277284
12572	0,277381
12573	0,277429
12574	0,276978
12575	0,277316
12576	0,276897
12577	0,277026
12578	0,277236
12579	0,276575
12580	0,277171
12581	0,277509
12582	0,278138
12583	0,277574
12584	0,277316
12585	0,278009
12586	0,277848
12587	0,278556
12588	0,278105
12589	0,278814
12590	0,278927
12591	0,278927
12592	0,278959
12593	0,279442
12594	0,279249
12595	0,27978
12596	0,278927
12597	0,279587
12598	0,279668
12599	0,279313
12600	0,279007
12601	0,27904
12602	0,27904
12603	0,279265
12604	0,279056
12605	0,27875
12606	0,278717
12607	0,278411
12608	0,27846
12609	0,278395
12610	0,278202
12611	0,278444
12612	0,278379
12613	0,278121
12614	0,278138
12615	0,277848
12616	0,277896
12617	0,27817
12618	0,277848
12619	0,278089
12620	0,277719
12621	0,277928
12622	0,278331
12623	0,277944
12624	0,278073
12625	0,277912
12626	0,277832
12627	0,27854
12628	0,278379
12629	0,278701
12630	0,279233
12631	0,278798
12632	0,279555
12633	0,27875
12634	0,278975
12635	0,279297
12636	0,278814
12637	0,279152
12638	0,27941
12639	0,279861
12640	0,278846
12641	0,279056
12642	0,278959
12643	0,278911
12644	0,279507
12645	0,279732
12646	0,2797
12647	0,27941
12648	0,279394
12649	0,279442
12650	0,279217
12651	0,279088
12652	0,27875
12653	0,279023
12654	0,279152
12655	0,278991
12656	0,279474
12657	0,278846
12658	0,278975
12659	0,279313
12660	0,279265
12661	0,278846
12662	0,279265
12663	0,279281
12664	0,279684
12665	0,2797
12666	0,279797
12667	0,279877
12668	0,279974
12669	0,279748
12670	0,279974
12671	0,280441
12672	0,279571
12673	0,280086
12674	0,27999
12675	0,2797
12676	0,279732
12677	0,280441
12678	0,280199
12679	0,280119
12680	0,279458
12681	0,280038
12682	0,279942
12683	0,279893
12684	0,280457
12685	0,280312
12686	0,28057
12687	0,280038
12688	0,280022
12689	0,279394
12690	0,279458
12691	0,279603
12692	0,279442
12693	0,279362
12694	0,280054
12695	0,279764
12696	0,280586
12697	0,279668
12698	0,280103
12699	0,279684
12700	0,279748
12701	0,280231
12702	0,2797
12703	0,279925
12704	0,280038
12705	0,279635
12706	0,279974
12707	0,279362
12708	0,280215
12709	0,279893
12710	0,279426
12711	0,279426
12712	0,279716
12713	0,280199
12714	0,279797
12715	0,279797
12716	0,279603
12717	0,279249
12718	0,279233
12719	0,278911
12720	0,279104
12721	0,279539
12722	0,278959
12723	0,279523
12724	0,279313
12725	0,279297
12726	0,279072
12727	0,27875
12728	0,278669
12729	0,278991
12730	0,279362
12731	0,279716
12732	0,279185
12733	0,279507
12734	0,27904
12735	0,279426
12736	0,279168
12737	0,279168
12738	0,27941
12739	0,2797
12740	0,279007
12741	0,279716
12742	0,279023
12743	0,279974
12744	0,279507
12745	0,279587
12746	0,279797
12747	0,279104
12748	0,279797
12749	0,279797
12750	0,279716
12751	0,278975
12752	0,279925
12753	0,279474
12754	0,279426
12755	0,279297
12756	0,279394
12757	0,279088
12758	0,279861
12759	0,279281
12760	0,279797
12761	0,279136
12762	0,279023
12763	0,278782
12764	0,278717
12765	0,279329
12766	0,278975
12767	0,27875
12768	0,278943
12769	0,279378
12770	0,279346
12771	0,279297
12772	0,278943
12773	0,278653
12774	0,279603
12775	0,279329
12776	0,279603
12777	0,279732
12778	0,280119
12779	0,279684
12780	0,280602
12781	0,280312
12782	0,279925
12783	0,279861
12784	0,279845
12785	0,279942
12786	0,280183
12787	0,280763
12788	0,280296
12789	0,279813
12790	0,28028
12791	0,280392
12792	0,280392
12793	0,28057
12794	0,280135
12795	0,280119
12796	0,280199
12797	0,280392
12798	0,279909
12799	0,280231
12800	0,280038
12801	0,279442
12802	0,280054
12803	0,279893
12804	0,279635
12805	0,279877
12806	0,279619
12807	0,27999
12808	0,279845
12809	0,279507
12810	0,279668
12811	0,279394
12812	0,279797
12813	0,279909
12814	0,279539
12815	0,279974
12816	0,279974
12817	0,280634
12818	0,280054
12819	0,280956
12820	0,279845
12821	0,279764
12822	0,28065
12823	0,280892
12824	0,280731
12825	0,281149
12826	0,281037
12827	0,281681
12828	0,280602
12829	0,281085
12830	0,280972
12831	0,281085
12832	0,280666
12833	0,281584
12834	0,281697
12835	0,281327
12836	0,280811
12837	0,28065
12838	0,280795
12839	0,280731
12840	0,28094
12841	0,280715
12842	0,280666
12843	0,280537
12844	0,280264
12845	0,279974
12846	0,279716
12847	0,279652
12848	0,279217
12849	0,279893
12850	0,279474
12851	0,279313
12852	0,279619
12853	0,278895
12854	0,280086
12855	0,279635
12856	0,279249
12857	0,279265
12858	0,278878
12859	0,279652
12860	0,28007
12861	0,280054
12862	0,279281
12863	0,279555
12864	0,280457
12865	0,280264
12866	0,280215
12867	0,280151
12868	0,27999
12869	0,28086
12870	0,280876
12871	0,28094
12872	0,280908
12873	0,280183
12874	0,281423
12875	0,280376
12876	0,280779
12877	0,280586
12878	0,280537
12879	0,280392
12880	0,280747
12881	0,280731
12882	0,280473
12883	0,28057
12884	0,279974
12885	0,279861
12886	0,280312
12887	0,279571
12888	0,279619
12889	0,27941
12890	0,279104
12891	0,279764
12892	0,278814
12893	0,278878
12894	0,278637
12895	0,278621
12896	0,278911
12897	0,279152
12898	0,278621
12899	0,278975
12900	0,279168
12901	0,279877
12902	0,27912
12903	0,27875
12904	0,279635
12905	0,279152
12906	0,279974
12907	0,279394
12908	0,280296
12909	0,280344
12910	0,28007
12911	0,28086
12912	0,280747
12913	0,280554
12914	0,280602
12915	0,280554
